ds,city,neighbourhood,forecast_month,model_level,is_scenario_proxy,yhat,yhat_lower,yhat_upper,monthly_baseline,annual_occupancy_baseline,review_growth_24_25_raw,review_growth_24_25_capped,seasonality_multiplier,momentum_multiplier,n_listings,training_start,training_end,methodology_note
2026-09-01,athens,ΝΕΑ ΚΥΨΕΛΗ,2026-09,city_prophet_scaled_neighbourhood,True,4.3375,4.3075,4.3701,3.75,45.0,0.0385,0.0385,1.15,1.0006,40,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΝΕΟΣ ΚΟΣΜΟΣ,2025-10,city_prophet_scaled_neighbourhood,True,6.4285,6.3711,6.4867,6.5,78.0,-0.15,-0.15,1.0,0.9978,871,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΝΕΟΣ ΚΟΣΜΟΣ,2025-11,city_prophet_scaled_neighbourhood,True,5.2356,5.1765,5.287,6.5,78.0,-0.15,-0.15,0.8,0.9978,871,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΝΕΟΣ ΚΟΣΜΟΣ,2025-12,city_prophet_scaled_neighbourhood,True,5.1353,5.0779,5.1891,6.5,78.0,-0.15,-0.15,0.8,0.9978,871,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,athens,ΝΕΟΣ ΚΟΣΜΟΣ,2026-01,city_prophet_scaled_neighbourhood,True,4.2536,4.197,4.3097,6.5,78.0,-0.15,-0.15,0.65,0.9978,871,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,athens,ΝΕΟΣ ΚΟΣΜΟΣ,2026-02,city_prophet_scaled_neighbourhood,True,4.4963,4.4405,4.55,6.5,78.0,-0.15,-0.15,0.7,0.9978,871,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,athens,ΝΕΟΣ ΚΟΣΜΟΣ,2026-03,city_prophet_scaled_neighbourhood,True,5.5509,5.4955,5.6044,6.5,78.0,-0.15,-0.15,0.85,0.9978,871,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,athens,ΝΕΟΣ ΚΟΣΜΟΣ,2026-04,city_prophet_scaled_neighbourhood,True,6.4356,6.3777,6.492,6.5,78.0,-0.15,-0.15,1.0,0.9978,871,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,athens,ΝΕΟΣ ΚΟΣΜΟΣ,2026-05,city_prophet_scaled_neighbourhood,True,7.4924,7.4391,7.5479,6.5,78.0,-0.15,-0.15,1.15,0.9978,871,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,athens,ΝΕΟΣ ΚΟΣΜΟΣ,2026-06,city_prophet_scaled_neighbourhood,True,8.0599,8.007,8.1184,6.5,78.0,-0.15,-0.15,1.25,0.9978,871,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,athens,ΝΕΟΣ ΚΟΣΜΟΣ,2026-07,city_prophet_scaled_neighbourhood,True,8.7885,8.7326,8.8469,6.5,78.0,-0.15,-0.15,1.35,0.9978,871,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,athens,ΝΕΟΣ ΚΟΣΜΟΣ,2026-08,city_prophet_scaled_neighbourhood,True,8.3934,8.3388,8.4517,6.5,78.0,-0.15,-0.15,1.3,0.9978,871,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΝΕΟΣ ΚΟΣΜΟΣ,2026-09,city_prophet_scaled_neighbourhood,True,7.4972,7.4452,7.5535,6.5,78.0,-0.15,-0.15,1.15,0.9978,871,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΝΙΡΒΑΝΑ,2025-10,city_prophet_scaled_neighbourhood,True,4.2081,4.1705,4.2461,4.25,51.0,-0.0741,-0.0741,1.0,0.9989,106,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΝΙΡΒΑΝΑ,2025-11,city_prophet_scaled_neighbourhood,True,3.4272,3.3885,3.4608,4.25,51.0,-0.0741,-0.0741,0.8,0.9989,106,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΝΙΡΒΑΝΑ,2025-12,city_prophet_scaled_neighbourhood,True,3.3615,3.324,3.3968,4.25,51.0,-0.0741,-0.0741,0.8,0.9989,106,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,athens,ΝΙΡΒΑΝΑ,2026-01,city_prophet_scaled_neighbourhood,True,2.7844,2.7473,2.8211,4.25,51.0,-0.0741,-0.0741,0.65,0.9989,106,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,athens,ΝΙΡΒΑΝΑ,2026-02,city_prophet_scaled_neighbourhood,True,2.9433,2.9067,2.9784,4.25,51.0,-0.0741,-0.0741,0.7,0.9989,106,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,athens,ΝΙΡΒΑΝΑ,2026-03,city_prophet_scaled_neighbourhood,True,3.6336,3.5973,3.6686,4.25,51.0,-0.0741,-0.0741,0.85,0.9989,106,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,athens,ΝΙΡΒΑΝΑ,2026-04,city_prophet_scaled_neighbourhood,True,4.2127,4.1748,4.2496,4.25,51.0,-0.0741,-0.0741,1.0,0.9989,106,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,athens,ΝΙΡΒΑΝΑ,2026-05,city_prophet_scaled_neighbourhood,True,4.9044,4.8696,4.9408,4.25,51.0,-0.0741,-0.0741,1.15,0.9989,106,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,athens,ΝΙΡΒΑΝΑ,2026-06,city_prophet_scaled_neighbourhood,True,5.276,5.2413,5.3143,4.25,51.0,-0.0741,-0.0741,1.25,0.9989,106,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,athens,ΝΙΡΒΑΝΑ,2026-07,city_prophet_scaled_neighbourhood,True,5.7529,5.7163,5.7911,4.25,51.0,-0.0741,-0.0741,1.35,0.9989,106,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,athens,ΝΙΡΒΑΝΑ,2026-08,city_prophet_scaled_neighbourhood,True,5.4943,5.4585,5.5324,4.25,51.0,-0.0741,-0.0741,1.3,0.9989,106,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΝΙΡΒΑΝΑ,2026-09,city_prophet_scaled_neighbourhood,True,4.9076,4.8736,4.9445,4.25,51.0,-0.0741,-0.0741,1.15,0.9989,106,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΠΑΓΚΡΑΤΙ,2025-10,city_prophet_scaled_neighbourhood,True,4.4564,4.4165,4.4967,4.5,54.0,-0.0625,-0.0625,1.0,0.9991,467,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΠΑΓΚΡΑΤΙ,2025-11,city_prophet_scaled_neighbourhood,True,3.6294,3.5885,3.6651,4.5,54.0,-0.0625,-0.0625,0.8,0.9991,467,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΠΑΓΚΡΑΤΙ,2025-12,city_prophet_scaled_neighbourhood,True,3.5599,3.5201,3.5972,4.5,54.0,-0.0625,-0.0625,0.8,0.9991,467,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,athens,ΠΑΓΚΡΑΤΙ,2026-01,city_prophet_scaled_neighbourhood,True,2.9487,2.9094,2.9875,4.5,54.0,-0.0625,-0.0625,0.65,0.9991,467,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,athens,ΠΑΓΚΡΑΤΙ,2026-02,city_prophet_scaled_neighbourhood,True,3.1169,3.0783,3.1542,4.5,54.0,-0.0625,-0.0625,0.7,0.9991,467,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,athens,ΠΑΓΚΡΑΤΙ,2026-03,city_prophet_scaled_neighbourhood,True,3.848,3.8095,3.8851,4.5,54.0,-0.0625,-0.0625,0.85,0.9991,467,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,athens,ΠΑΓΚΡΑΤΙ,2026-04,city_prophet_scaled_neighbourhood,True,4.4613,4.4211,4.5004,4.5,54.0,-0.0625,-0.0625,1.0,0.9991,467,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,athens,ΠΑΓΚΡΑΤΙ,2026-05,city_prophet_scaled_neighbourhood,True,5.1938,5.1569,5.2324,4.5,54.0,-0.0625,-0.0625,1.15,0.9991,467,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,athens,ΠΑΓΚΡΑΤΙ,2026-06,city_prophet_scaled_neighbourhood,True,5.5873,5.5506,5.6278,4.5,54.0,-0.0625,-0.0625,1.25,0.9991,467,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,athens,ΠΑΓΚΡΑΤΙ,2026-07,city_prophet_scaled_neighbourhood,True,6.0924,6.0536,6.1328,4.5,54.0,-0.0625,-0.0625,1.35,0.9991,467,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,athens,ΠΑΓΚΡΑΤΙ,2026-08,city_prophet_scaled_neighbourhood,True,5.8185,5.7806,5.8589,4.5,54.0,-0.0625,-0.0625,1.3,0.9991,467,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΠΑΓΚΡΑΤΙ,2026-09,city_prophet_scaled_neighbourhood,True,5.1972,5.1612,5.2362,4.5,54.0,-0.0625,-0.0625,1.15,0.9991,467,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΠΑΤΗΣΙΑ,2025-10,city_prophet_scaled_neighbourhood,True,3.9876,3.952,4.0237,4.0,48.0,0.3819,0.3819,1.0,1.0057,106,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΠΑΤΗΣΙΑ,2025-11,city_prophet_scaled_neighbourhood,True,3.2476,3.211,3.2796,4.0,48.0,0.3819,0.3819,0.8,1.0057,106,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΠΑΤΗΣΙΑ,2025-12,city_prophet_scaled_neighbourhood,True,3.1855,3.1499,3.2189,4.0,48.0,0.3819,0.3819,0.8,1.0057,106,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,athens,ΠΑΤΗΣΙΑ,2026-01,city_prophet_scaled_neighbourhood,True,2.6385,2.6034,2.6733,4.0,48.0,0.3819,0.3819,0.65,1.0057,106,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,athens,ΠΑΤΗΣΙΑ,2026-02,city_prophet_scaled_neighbourhood,True,2.7891,2.7545,2.8224,4.0,48.0,0.3819,0.3819,0.7,1.0057,106,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,athens,ΠΑΤΗΣΙΑ,2026-03,city_prophet_scaled_neighbourhood,True,3.4433,3.4089,3.4764,4.0,48.0,0.3819,0.3819,0.85,1.0057,106,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,athens,ΠΑΤΗΣΙΑ,2026-04,city_prophet_scaled_neighbourhood,True,3.9921,3.9561,4.027,4.0,48.0,0.3819,0.3819,1.0,1.0057,106,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,athens,ΠΑΤΗΣΙΑ,2026-05,city_prophet_scaled_neighbourhood,True,4.6476,4.6145,4.682,4.0,48.0,0.3819,0.3819,1.15,1.0057,106,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,athens,ΠΑΤΗΣΙΑ,2026-06,city_prophet_scaled_neighbourhood,True,4.9996,4.9668,5.0359,4.0,48.0,0.3819,0.3819,1.25,1.0057,106,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,athens,ΠΑΤΗΣΙΑ,2026-07,city_prophet_scaled_neighbourhood,True,5.4516,5.4169,5.4878,4.0,48.0,0.3819,0.3819,1.35,1.0057,106,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,athens,ΠΑΤΗΣΙΑ,2026-08,city_prophet_scaled_neighbourhood,True,5.2065,5.1726,5.2427,4.0,48.0,0.3819,0.3819,1.3,1.0057,106,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΠΑΤΗΣΙΑ,2026-09,city_prophet_scaled_neighbourhood,True,4.6505,4.6183,4.6855,4.0,48.0,0.3819,0.3819,1.15,1.0057,106,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΠΕΔΙΟ ΑΡΕΩΣ,2025-10,city_prophet_scaled_neighbourhood,True,2.9737,2.9471,3.0006,3.0,36.0,0.0,0.0,1.0,1.0,65,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΠΕΔΙΟ ΑΡΕΩΣ,2025-11,city_prophet_scaled_neighbourhood,True,2.4219,2.3946,2.4457,3.0,36.0,0.0,0.0,0.8,1.0,65,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΠΕΔΙΟ ΑΡΕΩΣ,2025-12,city_prophet_scaled_neighbourhood,True,2.3755,2.3489,2.4004,3.0,36.0,0.0,0.0,0.8,1.0,65,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
